"m","reps","seed","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10"
0.4,6,2488024641455075840,0.00198287045,0.00192143485,0.00192998315,0.00206103405,0.0019272549,0.00195622135,0.0019727423,0.00195817915,0.0019963454,0.00197433925
0.5,6,4915404992844706816,0.00204967715,0.00205349385,0.0021693719,0.0020505876,0.0020556691,0.0020403551,0.0020780065,0.00207327035,0.0020618627,0.00208941455
0.001,7,3204542479525821440,0.0018799107,0.00153449405,0.0015594417,0.0018541197,0.00207886805,0.0018388902,0.0017055923,0.00191301285,0.00148926765,0.0018886571
0.01,7,2465226130083600384,0.0016072573,0.00167389495,0.0017243523,0.00173110165,0.0015883424,0.0016504271,0.0016249339,0.00153084565,0.0005579665,0.00168951245
0.015,7,1930280920458528512,0.00172872545,0.0017869084,0.0018237718,0.0018121104,0.001807401,0.00181158095,0.0018111147,0.00181035705,0.00178341815,0.0018636762
0.1,7,7612841888112158720,0.0020623061,0.0020467136,0.001931976,0.001980057,0.00207245935,0.00196747155,0.00193531915,0.0019330026,0.0019728605,0.00194628625
0.15,7,653446012509344896,0.00183877815,0.001844703,0.00183835805,0.0017946775,0.0017862552,0.00182981955,0.0018934037,0.0017987515,0.001749565,0.0017710537
0.2,7,3751044282871811072,0.00195533605,0.0019932688,0.00204685475,0.00196169545,0.0019810775,0.00200188515,0.00199049815,0.00205908585,0.00187743055,0.001902087
0.3,7,6157030950762328064,0.00198028235,0.00197766765,0.0020398708,0.0019139178,0.002023738,0.0020127283,0.0019702292,0.00194571335,0.0020022753,0.00191742305
0.4,7,5618578793126801408,0.002026537,0.0020288831,0.0021038645,0.00197284965,0.00194258995,0.0019867433,0.0020476525,0.00206054145,0.0021423651,0.0020908821
0.5,7,3957585897185128960,0.0019024465,0.00190757705,0.00182983425,0.00193381375,0.0018398194,0.00193492385,0.0019085135,0.00191449645,0.0018466337,0.00184748465
0.001,8,8146171729454585856,0.0013471123,0.00098152445,0.0000378934,0.0010551365,0.0010086971,0.00120961085,0.00082601675,0.0008993512,0.0012711243,0.0011994469
0.01,8,2989424214572597248,0.00196431075,0.00183634665,0.0019412861,0.00184190095,0.00201627,0.0019630382,0.0020472391,0.00203800205,0.0018903415,0.00191721235
0.015,8,7176325183637382144,0.0019003504,0.0018843628,0.00187184155,0.0000471414,0.00039578285,0.00201632965,0.00196790595,0.00191066255,0.00194236205,0.0018859262
0.1,8,7720498676146088960,0.00202719675,0.00202022775,0.0020797412,0.00202261805,0.0019379812,0.0020231844,0.00199814775,0.00195465505,0.00206073405,0.00204159215
0.15,8,3710491314297169920,0.0018339028,0.00172871835,0.00180538265,0.0018396087,0.00182593345,0.00187316255,0.00179273145,0.001802225,0.00181038465,0.0017988165
0.2,8,1849497084835514880,0.00196246165,0.00200285175,0.0020513897,0.0019703056,0.00197839765,0.0019260638,0.00200040495,0.00203010085,0.00197357075,0.00196843685
0.3,8,4146775631532089344,0.00200127375,0.00196406705,0.001998817,0.00194924545,0.0020752272,0.00196789475,0.00194032195,0.0020017548,0.00202628575,0.00192502615
0.4,8,6672932762354308096,0.00187281995,0.00192659895,0.0018049845,0.0018405312,0.0018686662,0.00180410475,0.0017722902,0.00183951805,0.00186418445,0.0017902774
0.5,8,3944920632702073344,0.0019429729,0.00179521485,0.0019610247,0.00190905325,0.0018420935,0.0019919317,0.00189775545,0.00194139755,0.0019997618,0.0019510809
0.0001,9,185333944760320096,0.0002168548,0.00000089915,0.0005643241,0.00029262945,0.00035658195,0.00034904005,0.0001218799,0.00047024045,0.00035611885,0.00067368475
0.001,9,8677002666966136832,0.0018959419,0.00138140295,0.00185712315,0.00171974015,0.0014477868,0.00182759135,0.00070012565,0.00001088395,0.0013403929,0.0017276594
0.01,9,4931713942331142144,0.0017523485,0.00186498795,0.0018862156,0.0017418257,0.0017828092,0.0017822246,0.00181544285,0.0016714874,0.0017939093,0.00165376225
0.015,9,396243986438769344,0.00187502775,0.0019116912,0.0017715683,0.0017936153,0.0018389882,0.00179937865,0.0018192853,0.00187529575,0.0018097066,0.00189618615
0.1,9,3559826382999342592,0.0018447358,0.0019164628,0.00178489925,0.00187961235,0.0019330798,0.00189786645,0.0018881167,0.00197787355,0.00190468705,0.0018559114
0.15,9,1070875582052612992,0.00055988375,0.00192804435,0.0019180079,0.00189053935,0.00188959555,0.00194273845,0.0018313448,0.0018792065,0.0018294781,0.00190526175
0.2,9,1559604979701235456,0.00201573205,0.0019358398,0.00195518065,0.0018755043,0.00190866245,0.00193945585,0.0019598631,0.00194540245,0.00191022065,0.00189616125
0.3,9,4467165909756122624,0.0020427381,0.00190186845,0.00206130505,0.0020586712,0.00195928525,0.0019047045,0.00200142825,0.0020737025,0.00198146155,0.0019933531
0.4,9,5400875022932317184,0.002021794,0.0019465231,0.00195387065,0.00198225925,0.00192965635,0.0020235817,0.00203556085,0.00199022015,0.00203672215,0.0019644839
0.5,9,1648127236278351616,0.00197378465,0.00200485035,0.0019914297,0.0020106909,0,0.0019642854,0.0019962263,0.00197182335,0.0020320811,0.0019903374
