"m","reps","seed","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10"
0.1,5,2761662083333908992,0.00186060795,0.0018402038,0.00196277805,0.00186855005,0.0017986986,0.0018440929,0.00181719755,0.00180755815,0.00178487745,0.001807441
0.15,5,2376800820620257280,0.0019561599,0.00182793095,0.0018787769,0.00185142305,0.0018453248,0.0018682069,0.00184415895,0.001886906,0.0018664502,0.0019122956
0.2,5,711385574380787712,0.0018815099,0.00078751505,0.00196645235,0.0020162275,0.00199623015,0.00197965775,0.0019529211,0.0019414452,0.0019664299,0.00199544045
0.3,5,1646369964839703296,0.00195291975,0.00188892245,0.00187814445,0.0019568936,0.00185962305,0.0018735378,0.00195482435,0.00189632355,0.0019114086,0.00185928235
0.4,5,7546356619357074432,0.0017922921,0.00180913665,0.00187185225,0.00176792015,0.0017884135,0.0018303897,0.00181640995,0.0017885088,0.00178397315,0.00182960335
0.5,5,8712233068830824448,0.00184035595,0.00181524125,0.0019091339,0.00186531035,0.00179447515,0.0018854472,0.00192387225,0.0018476116,0.00189283975,0.0018417716
0.00001,5,6051851138502145024,0,0,0,0,0,0,0,0,0,0.00162884665
0.000001,5,5056498830842245120,0.00131543085,0,0,0,0,0,0,0,0,0
0.0001,6,2801664519520985088,0.0006847031,0.0010213395,0.00147983295,0.0013684173,0.00114070895,0.0008556959,0.00120147925,0.00152385735,0.00087053235,0.00167388755
0.001,6,5990611231375308800,0.0021507313,0.00198130705,0.00191328055,0.0021200779,0.00200447235,0.0019166062,0.00177371635,0.00162259965,0.00194672275,0.0018112171
0.01,6,6810775111703557120,0.00195143925,0.00169175595,0.00176431215,0.00171841765,0.00192257335,0.0018920537,0.00188955765,0.0017699747,0.0019266418,0.001795821
0.015,6,1505163926652314112,0.0020179654,0.00185096135,0.0019677383,0.00184851655,0.0017430279,0.001927963,0.0019974892,0.0017407575,0.0019307786,0.00195139725
0.1,6,3480955427932149760,0.00197957565,0.00194797775,0.0019936689,0.00190570045,0.00200821605,0.00189452715,0.0019665358,0.001977248,0.00197264695,0.0020456168
0.15,6,6167377355132535808,0.0018921939,0.001856277,0.0018767366,0.0018666135,0.00185344735,0.00188799545,0.00188112885,0.00195311785,0.0018155628,0.0018884147
0.2,6,2889151053616854528,0.00206057215,0.00200234185,0.0019512602,0.00197426245,0.00200590235,0.00195468925,0.0019610465,0.00202022165,0.00199490495,0.001924767
0.3,6,6622041996305616896,0.0016341419,0.0016940216,0.0016860953,0.0016777401,0.00168336575,0.00162503415,0.00170027825,0.0017813499,0.00169086485,0.00166136745
0.4,6,3618521372125048320,0.00182325415,0.0018921227,0.0019448108,0.00192419205,0.00188064995,0.00188211175,0.0019094478,0.001882229,0.00191157485,0.00183269355
0.5,6,6691342983292536832,0.00193208045,0.00189468255,0.00198824425,0.00199010225,0.00199657245,0.00198802815,0.00192832595,0.0019204587,0.00200150205,0.0019920537
0.0001,7,5449441393339566080,0.00158068865,0.00040536525,0.0006813658,0.0016583491,0.00168099345,0.0014456311,0.0004616674,0.0013934893,0.00094232305,0.0010340391
0.001,7,6192068431720956928,0.0014140593,0.0013389321,0.0013286972,0.00155789335,0.0013255848,0.00161403245,0.0001701139,0.00161032605,0.00160708365,0.00158741265
0.01,7,7800329746504091648,0.00176297345,0.001732874,0.00174334985,0.0017552889,0.00175252225,0.00172600275,0.00176931115,0.00174317275,0.0017349843,0.001714634
0.015,7,5811336171694801920,0.0019042518,0.00202178505,0.00204325065,0.00206388625,0.0020780077,0.0021005052,0.0020598604,0.0019533343,0.00201475045,0.00207713115
0.1,7,2035027994870289152,0.00184286355,0.001936146,0.00186224545,0.00187118605,0.00189699905,0.00188853785,0.001845243,0.0018556304,0.00184853055,0.00177740605
0.15,7,2774117722154679808,0.0019826726,0.0019615897,0.0019086674,0.00205177475,0.00208902475,0.00206407095,0.0020703162,0.0020918087,0.0020535534,0.00202571525
0.2,7,6911089330783156224,0.00183700405,0.0018700969,0.00182418945,0.00188407285,0.0019479549,0.00184062815,0.00185826335,0.00185962215,0.0018355688,0.0017526871
0.3,7,1190759220363239936,0.0019680752,0.001932601,0.00187251305,0.00189285525,0.00186749785,0.00195961615,0.00193167585,0.00193087365,0.0019501402,0.0018817279
0.4,7,3350978513046139392,0.0019443784,0.00196292185,0.00194997385,0.0019691439,0.0019142657,0.00199477585,0.0019398489,0.0019983115,0.00197282065,0.0018945163
0.5,7,7071289159422721024,0.00209017885,0.0021035009,0.00211217205,0.0021549224,0.00218755585,0.00214252865,0.0021412246,0.00205297835,0.00217414345,0.0020588782
0.00001,7,1725901451548485120,0.00136650645,0,0,0,0,0,0,0,0,0
0.000001,7,1953463859738354432,0,0,0,0,0,0,0,0,0.0014993665,0.0017185646
0.0001,8,5356973758971700224,0.0003109284,0.00114912935,0.0015213659,0.0015761016,0.00163067845,0.0010130791,0.00038945115,0,0.0007127745,0.0011249885
0.001,8,7871068628318516224,0.0016247584,0.0014728413,0.00158648635,0.0015999159,0.00153131875,0.0015649565,0.00155384305,0.0015259782,0.0016672123,0.00143841605
0.01,8,5267383784530946048,0.0020070633,0.00199432145,0.0020240954,0.00206237635,0.0019564838,0.001914627,0.0020330699,0.0021022716,0.00197546485,0.00217745135
0.015,8,5967712098210845696,0.0018597582,0.0020177508,0.0019208408,0.0018803393,0.001889754,0.00185872505,0.001830637,0.0019546763,0.00193246335,0.00189952965
0.1,8,2569730664750255104,0.0020294962,0.0020093328,0.00201648615,0.0019366074,0.00199575155,0.00197037205,0.0020365929,0.0020036202,0.00188430375,0.00201501945
0.15,8,7323444924254867456,0.00185759945,0.00181160965,0.00182273145,0.0017938913,0.0018103654,0.001786322,0.00188269505,0.0017988353,0.00182739045,0.00179377205
0.2,8,6375776670597393408,0.001754455,0.0017100843,0.001740548,0.00181209305,0.0017000237,0.0017154441,0.00177358575,0.0016554082,0.001724249,0.0018394548
0.3,8,9080892479699675136,0.0017644148,0.00179841695,0.0018147518,0.0017279132,0.0018712963,0.0017161999,0.0018429655,0.001769045,0.00175766595,0.00179863625
0.4,8,5250306392914285568,0.0017007782,0.0017179494,0.00177222495,0.0018068161,0.0016827794,0.00175942295,0.0017876868,0.0017514972,0.0017789481,0.00176344985
0.5,8,7864730627048329216,0.00169695665,0.0017742668,0.0017289148,0.0016868587,0.00173336535,0.0017213811,0.00170921535,0.00170763835,0.0016655898,0.00167887275
0.000001,8,5462019347436838912,0.0014023083,0,0,0,0,0.00144516565,0,0,0,0
0.0001,9,2591721733123229184,0.00083079685,0.000458578,0.00115477035,0.00096079225,0.0013696947,0.00028284615,0.00071309575,0.00100953315,0.0007035342,0.0002611086
0.001,9,5654617887503214592,0.0016393165,0.0016465647,0.00157396295,0.0016723565,0.0017390846,0.00180815925,0.00190045825,0.00162623015,0.0017316445,0.00156553805
0.01,9,6748866304059010048,0.0019441352,0.0020832212,0.00201985265,0.00202687035,0.0020817029,0.0021425886,0.0018962217,0.0020279406,0.001795061,0.00207826825
0.015,9,7575879461910318080,0.00175675745,0.00183132775,0.00175333425,0.0019095002,0.00190775955,0.0018491087,0.0017966143,0.00179267295,0.0018412022,0.00176589555
0.1,9,351335824644241344,0.00178839665,0.00186084815,0.00188955175,0.00179877175,0.0017950367,0.00178080715,0.0018601756,0.00176746725,0.00181700775,0.0017991974
0.15,9,9198574813231263744,0.00214453105,0.0021442715,0.00213415305,0.0021032466,0.0021190301,0.0021956295,0.00215186365,0.00217557495,0.00215114525,0.00211683985
0.2,9,1019470236785955840,0.00194391155,0.001905644,0.0018840891,0.00193902615,0.0019170607,0.00183752435,0.00185453215,0.0019261885,0.0018718278,0.00189535035
0.3,9,5797334624152899584,0.00195339385,0.0020517879,0.001918536,0.00196047765,0.00197558105,0.00195454485,0.0019320545,0.0019310438,0.0020877571,0.00193278125
0.4,9,5518438219220457472,0.00180479905,0.0017585267,0.00181187025,0.0018386304,0.00173351415,0.00177964275,0.00174160855,0.00179056095,0.00183092225,0.00180032515
0.5,9,8940173580857781248,0.0019865389,0.00196246735,0.0020879551,0.0020072107,0.0019661715,0.00206335475,0.00207498725,0.00204850145,0.0019032932,0.002133278
0.00001,9,1766376973624475392,0,0.00185102845,0,0,0,0.00132326395,0,0.00130544295,0,0.0013639545
0.000001,9,3960639230075103232,0.0012804075,0,0,0,0,0.00171139295,0,0,0,0
