"m","reps","seed","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10"
0.1,17,263948275820173536,0.00164869245,0.00174093345,0.00176835825,0.00171193825,0.00172419305,0,0,0,0.00166255825,0.00176351445
0.15,17,312375948436531072,0.00057588605,0.00216143525,0,0.00207829585,0.0021423091,0.0021744912,0.0019834867,0.0015543634,0,0.0021808564
0.2,17,6822449906624065536,0.0021898419,0.0006019217,0.00216247255,0.0006151912,0.0016048281,0.0022497487,0.00176644625,0.00211476045,0,0.0021454716
0.3,17,630729403995954688,0.0020497496,0.00200176185,0.00199532405,0.00106331115,0.00193920395,0.0020269804,0,0.0020314275,0.0019878374,0.0020599938
0.4,17,80598846185246432,0.00198661485,0,0.0020519728,0.00205721645,0.00197061355,0,0.00140029735,0.0019766549,0.0020318887,0.00197331795
0.5,17,2738656548059875328,0.0017947541,0.00177931865,0.00177308825,0.0017812589,0.001830638,0.00180320045,0.00179332885,0,0.0017425613,0
0.001,18,5930523058813309952,0.0000882933,0,0.00005005185,0,0.0001093791,0.0000045556,0,0.0001109579,0.0000003996,0.0001362723
0.01,18,9096517159110794240,0.0007133418,0.0000921931,0.0008588198,0.0006302758,0.00058754865,0.00016426945,0.0006334657,0.00072031895,0,0.00064505455
0.015,18,6510755904705914880,0.0000902081,0,0.00028310675,0.00111888805,0.00112837,0.0000239011,0.001258504,0.00019818545,0.00017905435,0
0.1,18,2150108621269046784,0.0018757028,0.00037867375,0.00192108045,0.0010094422,0.0019325694,0.0019754355,0.00198672355,0.00186306675,0.0018759816,0.00188428815
0.15,18,3581039664722645504,0.00125574335,0.00127548005,0.0017838803,0.00186991495,0.0018461071,0.0018719456,0.0012356912,0.00183358805,0.0019289895,0.00178785885
0.2,18,2764832944664461312,0.0020743117,0,0.00076641695,0.0015939813,0,0.0020424617,0.00212602275,0.0021961354,0.0017558413,0.0021130398
0.3,18,8274565806576559104,0.00192575735,0.00204362945,0.0019910918,0.00205445865,0.0020533208,0.00192959015,0.0019616074,0.0019371721,0.00198372155,0.0020221145
0.4,18,6763131305512357888,0.00185145615,0.0018618588,0,0.0018825374,0.00150232225,0.00184807195,0.00187242505,0.00179238225,0.00190305415,0.0018679864
0.5,18,1125320911202416768,0.00191547925,0.00193480005,0.00183734615,0.0017598662,0.0018840807,0.0018847771,0.0018947618,0.0019200533,0.00198106165,0.00191880055
0.01,19,1834959110488542208,0.00003287395,0.00038199275,0.000964581,0.00105156685,0.0009716768,0.0011123162,0,0.00089453,0.0010503291,0
0.015,19,2535795545877159936,0.0000372753,0.00020886215,0.0019186902,0.00040457745,0.0006279488,0.00042087685,0.0019006555,0.00003995475,0.00192105495,0.00199175685
0.1,19,6450593262239040512,0.00112848605,0.00057624275,0.00184871265,0,0.00185058505,0,0.00184717225,0.00184725995,0.00113644305,0.00182493255
0.15,19,2935795125516335104,0.00176667225,0.00173580215,0.00179830615,0,0.0017506971,0.00177190415,0.0017612504,0.00176698815,0.0005027175,0.0017894468
0.2,19,2245902090459829504,0.001872521,0.0018138249,0.0018533605,0.0018823388,0.00181650785,0.0017978225,0.0018680762,0.0018905323,0.00182547105,0.0018377203
0.3,19,2325059647994754560,0.0021295091,0,0.00204146995,0.00205654855,0.0020726291,0.0012008036,0.0020206307,0.00198965605,0.0021060606,0.00204372345
0.4,19,8031971312144182272,0.0016974065,0.001761157,0.00135632795,0.0011730658,0.0017241901,0.00174158695,0.0017396129,0.00174081555,0.00180322315,0.00177224465
0.5,19,8810128379612256256,0.00175604475,0,0.0017710602,0.00174166605,0.00177205045,0.0017017574,0.00163780145,0.00167287405,0.00173039435,0.0017952225
0.001,2,2552345380549640704,0.00052814235,0.0000573234,0.0006509582,0.00018964625,0,0.00066983695,0.0000063777,0.00066845255,0.0001393129,0.0000131304
0.01,2,4976394830321972224,0,0.0013139439,0.001325815,0.0000145501,0.0013222033,0.0002079882,0.00134809865,0.0012573569,0.0012525912,0.00001902635
0.015,2,4913009723941555200,0.0002255973,0.00061497665,0.00011403185,0.0014311875,0.00147167205,0.00141438765,0.0002562188,0.001421884,0.00152639635,0.0014758314
0.1,2,7058380716727387136,0.000299282,0.0018034509,0,0.0002594744,0.00159877915,0.0018209632,0.0017536818,0.0018618038,0.00189393775,0
0.15,2,1135255704344465408,0.0019050675,0.0020075078,0.00056468935,0.00204872405,0,0.00199626695,0.00192114945,0.00192734285,0.0018898909,0.0019543733
0.2,2,1552796520966346240,0.0019330903,0.0018924186,0.00171252815,0.0019489072,0.0017599507,0.00200170455,0.0006897649,0.00192400835,0.00196649215,0.002039383
0.3,2,1431575999011567104,0.00215130945,0.0021619863,0.00211755785,0.0021854383,0.0021339335,0.00217401035,0.0021496754,0.00214132685,0.0021541789,0.00217961395
0.4,2,7204009961413429248,0.00202353605,0.00210846,0,0.00203826895,0.0021027637,0.00213988185,0.00171304825,0.00202513335,0,0.0020457751
0.5,2,3104671491352377856,0.00183832525,0.00185671845,0.00179006855,0.00181019135,0.0018403723,0,0.0018105974,0.0017629164,0.0018471247,0.00178452185
0.001,20,4172082335814263296,0,0,0.00004490565,0.00001743515,0.0002147648,0.0000246726,0,0.0000023928,0,0.00000841175
0.01,20,3303428774608841216,0.00128799545,0.00126960955,0.00125135295,0.000419532,0.0000243036,0.0011981764,0.0010987863,0.0011732571,0.0013418185,0.00042526905
0.015,20,5360142740432763904,0.0013652342,0.0014013798,0.00145319585,0.0014275665,0.00050155265,0.00147317425,0.0014543669,0.00012189395,0.00059879375,0.00142272325
0.1,20,6223545329683656704,0.00180145135,0.00188873095,0.0003159328,0.000850665,0.00189905045,0.0018163418,0.0018209759,0.00082323755,0.00189949665,0.0019532396
0.15,20,346497217231273024,0.00040735675,0.0003656049,0.00151440235,0.00160704145,0.00159160135,0.0015342069,0.00037555905,0.00155330855,0.0016723375,0.0016199107
0.2,20,486684483182364288,0.0020225443,0.001998018,0.000653155,0.0019556846,0.0019924476,0.00198419745,0.00202028345,0.00062162665,0.0020756991,0.00189959595
0.3,20,8108741494620645376,0.00116047465,0.00203118035,0.0020273474,0.0018520496,0.0020566422,0.0019484601,0.00193527875,0,0.0019639154,0.00196528505
0.4,20,3719466117118600704,0.00205655435,0.0020969749,0.00206499855,0.0020725928,0.00201066135,0.0020207138,0.00206583615,0,0.002114055,0.001993555
0.5,20,8188942823633231872,0.0020726014,0.0020541528,0.0019991753,0.00212296395,0.0019073698,0.00196854635,0.0020674418,0.002013607,0.0019970165,0.0020786076
0.01,3,6635498124222586880,0.0000705969,0.0014499919,0.00015771765,0.0014184924,0,0.0014071808,0.0014388057,0,0.00006987275,0.00138484865
0.015,3,3042001551808785408,0.00132305425,0.00010588285,0.00136538905,0.000555856,0.0013272787,0.0010127493,0.0013325158,0.0013889114,0.001315442,0.00138435995
0.1,3,3038324666294999040,0.00097262735,0.0017488046,0.0016838758,0.0017390942,0.00175303865,0.00170106535,0.00029101805,0.001654894,0.000298309,0.0017375385
0.15,3,1457320891704832768,0,0.0018347346,0.0018648187,0.00189155695,0.0018734176,0.00189883495,0.0018697644,0.00185152485,0.00191902685,0.001953644
0.2,3,5882273687689090048,0.00188374725,0.00179486375,0.00189806725,0.0019906815,0.00185196145,0.001938851,0.00180482435,0,0.0019261299,0
0.3,3,5003035795906766848,0.00175279775,0.0018129561,0.00185370855,0.0017871291,0.00173810265,0.0017733976,0.0018498553,0.00175115595,0.00180045055,0.0017576062
0.4,3,9138954589164021760,0.002150221,0.00215005595,0.0023093525,0,0.0017455922,0.00214049765,0.00218200575,0.00229663845,0.002155302,0
0.5,3,2852153205121617920,0.0018323819,0.00183231605,0.0018457789,0.00176739445,0.0018455978,0.00188242385,0.00179648305,0.0018268378,0.0018223023,0.0016903604
0.01,4,336949879561463808,0.0012050013,0.00002658785,0.00104699115,0.00123725665,0.0011890442,0,0.00024398845,0.0003279479,0,0.0012843622
0.015,4,6061855743597366272,0.00158706495,0.00152724495,0.0004797414,0.00152686435,0.0016141909,0.0016798581,0.0016671672,0.00142169595,0.0016119701,0.00153941325
0.1,4,3480521624283886080,0.00125549265,0.00189793165,0.000488775,0.0018349876,0.0004700956,0.00045507395,0.00019944355,0.0001659809,0.00111778,0.00193903185
0.15,4,4455440245699803136,0,0,0.00201124315,0.00194022105,0.0020294956,0.000589491,0.00200699355,0,0.0020246218,0.00193936965
0.2,4,5146019522522793984,0.00078343905,0.0020783073,0.0020623934,0.00205192145,0.00207459105,0.0021036179,0.00175792595,0.001732478,0,0.00209700025
0.3,4,5131512823113169920,0,0.00180279755,0.0010093513,0.0017713501,0.00175870215,0.00182009625,0.00177695,0.0018708398,0.0018571701,0.00181662205
0.4,4,5830043995577560064,0.00191442945,0,0.00191279245,0.001856679,0.00182744645,0.00136573475,0.00131069095,0.00194119475,0.0018999853,0.0018735379
0.5,4,306877368589398464,0.0019536058,0.0020148396,0.0019473116,0,0.00190936765,0.00191148955,0.00181489145,0.0019612064,0.00192233295,0.001896988
0.01,5,4773929409345377280,0.00111370945,0.0012936293,0.0002201107,0.00005819905,0.0000436806,0.0000139725,0.0000211255,0.0000131546,0.000875303,0.0012672564
0.015,5,5760523022136118272,0.0017755774,0.0018366915,0.0017728565,0.00181426705,0.00184827145,0.00180501315,0.00007519455,0.0017686944,0.00074298275,0.00189091605
0.1,5,8538803310239160320,0.0018707629,0.00026791685,0.001881469,0,0.00189228405,0.00196333545,0.00190216825,0.00088717145,0.000269592,0.00168421485
0.15,5,3276361128688006656,0.0018784275,0.0019037834,0.001895174,0.00190118705,0.001933666,0.00135675125,0.0004533746,0.00182388775,0.0018939906,0
0.2,5,1186813468152521984,0,0.00187177685,0.00199175785,0,0.001844739,0.00190105935,0,0.00146835305,0.0019144834,0.0019392585
0.3,5,3338931007354143744,0,0.00200611275,0.0012686255,0.00198724115,0.0019709707,0.0019944388,0.00198636335,0.0020935764,0.0020046188,0.00209837205
0.4,5,390045156178845632,0.00200073465,0.00203258255,0.0020149923,0.0019800677,0.00197988245,0.00197028435,0.001923555,0.00199533955,0,0.00189759215
0.5,5,4096296362887795200,0.0018469366,0.00180675665,0.00179356355,0.0017976722,0.00176512615,0.00178259065,0.0018527492,0.0017924285,0.0017628103,0.0018421556
0.001,6,4451841023874289152,0.00003808595,0,0,0,0.00001148775,0,0.0000041495,0,0.00008794285,0.00000069865
0.01,6,3668299791741387776,0.0011930122,0.00000249775,0,0.0000665476,0.000162194,0.0002754705,0.0001947045,0.00001407215,0.00128572415,0.00001077
0.015,6,1698426689670670848,0.00148582695,0.00150070045,0.00145074165,0,0.0015186488,0.0002625602,0.00158697465,0.0014017514,0,0
0.1,6,540365462034588864,0.00182378015,0.00178814235,0,0.0017941136,0.00162777155,0.001740675,0.00180110105,0.00180243405,0.00185390515,0.00174572865
0.15,6,2538139004670094848,0.0019532473,0,0.00198590125,0.00185571755,0.00191598555,0.00186395755,0.00184667475,0.0019090388,0.0019753666,0.001970557
0.2,6,7630985310473219072,0.00182193995,0.00193301455,0.00190016105,0,0.00069128395,0.00181995475,0.00185552445,0,0.00189204805,0
0.3,6,1305517391964982784,0.0019516506,0.00193908545,0.001936152,0.0018756153,0,0,0.0020230659,0.00192848895,0.0019392054,0.0010020692
0.4,6,2897535496044266496,0.00169771665,0.00113819455,0.0017103755,0,0,0.00181578655,0.0017754041,0.00177845235,0.00174455135,0.0018474506
0.5,6,1923326818907505664,0.00183481835,0,0.0017601609,0.00179455265,0.0018369034,0,0.0018645099,0.00181416575,0.00180195075,0.0017689124
0.001,7,1660894098916243200,0,0,0,0,0.00001421915,0,0,0.0000701538,0.0000142748,0.0000277302
0.01,7,463139395641023872,0.00171695245,0.00006212185,0.0000884966,0.0000748302,0.00021687975,0.00189409925,0.0018972628,0.00184298025,0.00077828095,0.000005994
0.015,7,2639682445457034240,0.00008811585,0.00009755785,0.0018331038,0.0012081319,0.00188280115,0.000032896,0.000136062,0.00060401085,0.00190849995,0.00180358375
0.1,7,2592492838233936384,0.00188675455,0.0019200684,0.0018102672,0.0019962043,0.00192931795,0.00199423975,0.0019780429,0.0019923214,0.00036390015,0.0019688722
0.15,7,6239042500029656064,0.0018262058,0.0019412293,0.00186817295,0.0018313703,0,0.0018593831,0.00180151145,0.0018399949,0.00180415855,0.00179912175
0.2,7,4399983220402496512,0.0018892247,0.00184104555,0.0018647208,0.0018903281,0.0006439878,0.0018997995,0.00182348505,0.00189392235,0.0018550866,0.00138974825
0.3,7,375795614469241600,0.00198727375,0,0.0019718225,0.0020395888,0.00201221075,0.00111375755,0,0.0019545044,0.001926087,0.0019675926
0.4,7,7086089143252643840,0.0020472022,0.0019698996,0.0019877873,0.00195497965,0.0019908051,0,0.0019824777,0.00202389635,0.0019895031,0.00201983475
0.5,7,3981771235960719360,0,0.00184913745,0.00185718755,0.00175214125,0.001864476,0.00182875045,0,0.0018503824,0.00189261735,0.00184878585
0.001,8,6908903313395022848,0.0000001999,0.0000003996,0.000050081,0.0000001999,0,0,0,0.00015025445,0.00009863365,0
0.01,8,8132503713455265792,0.00028749945,0.0011768201,0.00113859275,0.00116199755,0.0000387282,0.0001432423,0.0000674438,0.000259262,0,0.00116415715
0.015,8,4795184491735690240,0.0012941882,0,0.00136415685,0.00145168665,0.0010798583,0.00055821865,0.0014441967,0.0013779514,0.00139729935,0.0014177733
0.1,8,3554201960474046464,0.00205347135,0.0011181559,0.0019544792,0.00196843055,0,0.00194964815,0,0.00205065795,0.00037151485,0.0003567691
0.15,8,3519205112231949312,0.0018141989,0.0019519057,0.0013655313,0.00189938925,0.00185625835,0.000446237,0.00183238995,0.00191429125,0.0004833855,0.00197720675
0.2,8,3618962045638013952,0.00190390965,0.00189947075,0.00062200435,0.0019109922,0.00189477355,0.00053843465,0.0016261361,0.0018636319,0.0017036426,0.0017866395
0.3,8,6303924138468043776,0.0007508492,0,0.0006617261,0.0006683867,0.0018627942,0.00185880975,0.00184863005,0.00189453495,0.00189856515,0.0006733411
0.4,8,1802326742694582528,0.00209815775,0.0020806827,0.0020301163,0,0,0.0020216258,0.002093208,0.00199126715,0.00204749925,0.0020716651
0.5,8,1267682308994672640,0.0017355781,0.00164096705,0.00171049485,0.00167346075,0.0017082818,0.00170302735,0.0016910933,0.00169205065,0,0.00169920235
0.001,9,2473259927341632000,0.0000003995,0.00015460185,0.00015211395,0,0.0000164441,0,0.0000003996,0.00001126415,0.0000001998,0
0.01,9,4108342849891359232,0.00091448075,0.0000683635,0.00138088535,0.001379202,0.00001027815,0.00100270705,0.0013544299,0,0.00015966305,0
0.015,9,8878719928035922944,0.0000460545,0.00091375085,0.0003549264,0.00142743385,0.00149209685,0.0012151194,0.0014552958,0.00144962885,0.00164221645,0.0011193611
0.1,9,3243259209391756288,0.00204002305,0.00040084165,0.00207754445,0.0020005115,0.00206877905,0,0.0020377523,0.0021068314,0.00039479675,0.0020790982
0.15,9,6694773969630146560,0.0019799678,0,0.0019846866,0.00199453995,0.00200533195,0.001963953,0.00207379375,0.00193538725,0.00193112955,0
0.2,9,8257460553282798592,0.0018270806,0.0006645847,0,0.0017795713,0.0019737203,0.0018928805,0,0.00186954465,0.0018469551,0.0019078651
0.3,9,7292989972217957376,0,0.00170591105,0.0017284816,0,0.00163351275,0.0017570796,0.0017511612,0.0017191714,0.0017925865,0.0010380179
0.4,9,8043012343595126784,0.0018600142,0.00189974025,0.0017588271,0.00180454595,0.0018506915,0.00182625935,0.00185179125,0.0015082952,0.0019548626,0.00180997855
0.5,9,5050250011964052480,0,0,0.00172524805,0.001812445,0.00173632185,0.0017438448,0.00174137875,0.00158492445,0,0.00151809955
